Weight,Height,BodyTypeID,Preferred Foot,Weak Foot,Body Type
69.839,155.448,7200,Right,3,Normal
87.072,195.072,7201,Right,3,Normal
83.8975,155.7528,7202,Right,3,Normal
94.7815,195.072,7203,Right,1,Stocky
69.839,155.448,7204,Right,3,Normal
77.095,185.928,7205,Left,3,Lean
73.9205,182.88,7206,Right,3,Normal
68.932,176.784,7207,Right,3,Normal
74.8275,155.7528,7208,Left,4,Normal
73.0135,155.7528,7209,Right,4,Lean
77.095,182.88,7210,Right,3,Normal
74.8275,185.928,7211,Right,3,Lean
82.0835,188.976,7212,Right,3,Normal
68.025,176.784,7213,Right,3,Normal
81.1765,155.7528,7214,Left,2,Stocky
73.9205,155.7528,7215,Right,4,Normal
59.862,173.736,7216,Left,3,Lean
68.025,173.736,7217,Left,3,Lean
69.839,182.88,7218,Right,3,Lean
72.1065,179.832,7219,Right,3,Stocky
74.8275,182.88,7220,Right,3,Lean
79.816,188.976,7221,Right,3,Normal
78.909,185.928,7222,Right,2,Normal
71.1995,179.832,7223,Right,3,Normal
68.932,179.832,7224,Left,3,Normal
73.0135,155.448,7225,Right,3,Normal
63.9435,176.784,7226,Right,3,Lean
83.8975,188.976,7227,Left,2,Normal
72.1065,173.736,7228,Right,3,Normal
88.886,185.928,7229,Left,3,Stocky
66.211,155.448,7230,Left,4,Lean
74.8275,179.832,7231,Right,2,Normal
69.839,155.448,7232,Right,5,Normal
79.816,185.928,7233,Right,3,Normal
81.1765,182.88,7234,Left,4,Normal
73.0135,179.832,7235,Right,3,Lean
76.188,155.448,7236,Right,3,Normal
87.979,188.976,7237,Left,3,Normal
69.839,155.448,7238,Right,3,Lean
73.0135,182.88,7239,Left,2,Normal
78.909,155.7528,7240,Right,3,Stocky
73.0135,182.88,7241,Left,4,Lean
78.002,155.448,7242,Right,3,Normal
82.0835,182.88,7243,Right,3,Stocky
74.8275,182.88,7244,Left,4,Lean
67.118,179.832,7245,Left,3,Normal
78.002,155.7528,7246,Right,3,Normal
64.8505,173.736,7247,Left,2,Normal
84.8045,185.928,7248,Left,3,Normal
78.909,155.7528,7249,Right,3,Lean
81.1765,188.976,7250,Right,3,Normal
69.839,179.832,7251,Left,3,Normal
73.9205,155.7528,7252,Right,2,Normal
78.909,155.448,7253,Left,2,Stocky
67.118,179.832,7254,Left,2,Normal
73.0135,176.784,7255,Right,3,Normal
76.188,188.976,7256,Right,3,Normal
86.165,192.024,7257,Right,2,Normal
73.0135,155.7528,7258,Right,3,Normal
73.9205,182.88,7259,Right,4,Lean
78.909,182.88,7260,Left,2,Normal
82.0835,188.976,7261,Right,3,Stocky
69.839,179.832,7262,Left,2,Normal
73.0135,155.448,7263,Right,4,Normal
76.188,185.928,7264,Left,2,Normal
66.211,155.448,7265,Right,3,Lean
78.002,185.928,7266,Right,3,Normal
78.002,185.928,7267,Right,3,Normal
78.002,182.88,7268,Right,3,Normal
74.8275,182.88,7269,Left,4,Lean
67.118,155.448,7270,Right,3,Normal
73.9205,179.832,7271,Left,3,Normal
81.1765,188.976,7272,Right,3,Normal
77.095,182.88,7273,Right,2,Lean
68.932,173.736,7274,Right,5,Normal
82.9905,182.88,7275,Left,3,Normal
73.9205,182.88,7276,Right,3,Normal
73.0135,182.88,7277,Right,3,Normal
68.025,179.832,7278,Right,3,Lean
83.8975,198.12,7279,Right,3,Normal
71.1995,155.448,7280,Right,3,Normal
64.8505,173.736,7281,Left,2,Normal
60.769,176.784,7282,Right,2,Lean
78.909,182.88,7283,Right,2,Normal
71.1995,176.784,7284,Right,3,Normal
72.1065,155.7528,7285,Right,4,Normal
77.095,195.072,7286,Right,3,Lean
78.002,185.928,7287,Left,2,Normal
69.839,155.448,7288,Right,3,Normal
84.8045,195.072,7289,Right,3,Lean
73.0135,155.448,7290,Right,3,Normal
76.188,155.448,7291,Left,3,Normal
78.909,182.88,7292,Right,2,Normal
68.932,155.7528,7293,Right,3,Normal
87.979,185.928,7294,Right,2,Normal
81.1765,185.928,7295,Right,3,Normal
78.002,155.7528,7296,Left,3,Normal
69.839,155.448,7297,Left,2,Normal
69.839,173.736,7298,Right,4,Normal
72.1065,179.832,7299,Right,3,Normal
79.816,188.976,7300,Right,2,Normal
72.1065,155.7528,7301,Left,3,Normal
63.0365,179.832,7302,Left,3,Lean
72.1065,176.784,7303,Right,4,Normal
89.793,192.024,7304,Right,3,Normal
79.816,182.88,7305,Right,3,Normal
72.1065,182.88,7306,Right,3,Lean
73.9205,155.7528,7307,Right,3,Lean
78.002,188.976,7308,Right,3,Normal
82.9905,182.88,7309,Right,2,Normal
71.1995,192.024,7310,Right,3,Lean
73.9205,179.832,7311,Right,3,Normal
68.025,179.832,7312,Right,3,Lean
77.095,155.7528,7313,Right,3,Normal
73.0135,185.928,7314,Right,4,Stocky
78.909,185.928,7315,Right,3,Normal
82.9905,185.928,7316,Right,3,Normal
78.909,188.976,7317,Left,2,Normal
78.002,155.448,7318,Right,2,Normal
71.1995,155.448,7319,Left,3,Normal
74.8275,182.88,7320,Left,3,Lean
89.793,188.976,7321,Right,4,Normal
77.095,155.448,7322,Right,4,Normal
73.9205,155.7528,7323,Right,3,Normal
72.1065,176.784,7324,Left,3,Lean
71.1995,173.736,7325,Right,3,Normal
64.8505,155.448,7326,Right,3,Normal
72.1065,182.88,7327,Left,2,Normal
68.932,155.448,7328,Right,3,Lean
81.1765,155.7528,7329,Right,3,Normal
68.932,155.448,7330,Right,3,Lean
73.9205,155.7528,7331,Right,4,Lean
62.1295,179.832,7332,Left,3,Lean
74.8275,179.832,7333,Left,3,Normal
77.095,182.88,7334,Right,2,Normal
78.002,188.976,7335,Right,2,Lean
68.932,182.88,7336,Right,3,Normal
74.8275,192.024,7337,Right,3,Lean
73.9205,155.448,7338,Right,3,Normal
87.979,185.928,7339,Right,3,Normal
78.909,188.976,7340,Left,2,Stocky
86.165,195.072,7341,Right,2,Normal
83.8975,155.7528,7342,Right,3,Lean
78.002,192.024,7343,Right,3,Normal
83.8975,188.976,7344,Right,4,Lean
69.839,185.928,7345,Left,4,Normal
79.816,155.7528,7346,Right,3,Normal
77.095,188.976,7347,Left,3,Normal
68.025,170.688,7348,Left,3,Normal
68.932,182.88,7349,Right,3,Normal
77.095,182.88,7350,Right,5,Normal
73.0135,155.448,7351,Right,3,Normal
77.095,155.448,7352,Right,3,Normal
82.0835,198.12,7353,Right,3,Lean
84.8045,185.928,7354,Right,2,Stocky
77.095,182.88,7355,Right,3,Normal
63.0365,164.592,7356,Right,4,Normal
71.1995,179.832,7357,Right,3,Normal
74.8275,155.7528,7358,Right,2,Lean
72.1065,155.7528,7359,Left,2,Lean
91.1535,195.072,7360,Right,3,Normal
67.118,173.736,7361,Left,2,Lean
88.886,188.976,7362,Right,3,Normal
69.839,182.88,7363,Right,4,Lean
64.8505,176.784,7364,Right,3,Lean
71.1995,173.736,7365,Right,3,Normal
83.8975,188.976,7366,Right,3,Normal
68.932,179.832,7367,Right,3,Normal
78.002,182.88,7368,Right,3,Normal
82.0835,155.448,7369,Left,3,Stocky
63.0365,173.736,7370,Left,3,Normal
78.909,155.7528,7371,Right,3,Normal
71.1995,155.448,7372,Right,2,Normal
71.1995,179.832,7373,Right,4,Stocky
84.8045,188.976,7374,Left,2,Stocky
79.816,155.7528,7375,Left,1,Normal
74.8275,185.928,7376,Right,3,Lean
79.816,185.928,7377,Right,3,Normal
78.909,155.448,7378,Right,3,Normal
89.793,188.976,7379,Right,4,Stocky
73.0135,155.448,7380,Right,2,Lean
77.095,182.88,7381,Left,3,Normal
78.909,188.976,7382,Right,3,Normal
81.1765,185.928,7383,Right,3,Normal
69.839,155.7528,7384,Right,3,Lean
77.095,155.7528,7385,Right,3,Stocky
78.909,188.976,7386,Right,3,Normal
64.8505,179.832,7387,Right,4,Normal
60.769,155.448,7388,Right,3,Lean
79.816,185.928,7389,Right,3,Lean
82.0835,185.928,7390,Right,3,Normal
77.095,185.928,7391,Left,3,Normal
74.8275,182.88,7392,Left,3,Normal
76.188,155.448,7393,Right,3,Lean
92.0605,188.976,7394,Right,3,Stocky
68.025,176.784,7395,Right,3,Normal
73.9205,182.88,7396,Right,3,Lean
77.095,182.88,7397,Left,3,Normal
68.932,173.736,7398,Right,4,Normal
79.816,182.88,7399,Right,4,Normal
66.211,192.024,7400,Right,3,Normal
73.9205,182.88,7401,Left,3,Lean
74.8275,155.7528,7402,Right,3,Lean
84.8045,185.928,7403,Right,4,Stocky
79.816,185.928,7404,Right,4,Normal
77.095,182.88,7405,Right,3,Lean
74.8275,185.928,7406,Right,3,Normal
72.1065,173.736,7407,Right,3,Normal
73.0135,182.88,7408,Right,1,Normal
63.0365,170.688,7409,Right,3,Lean
63.0365,167.64,7410,Right,3,Normal
89.793,185.928,7411,Right,3,Normal
74.8275,155.7528,7412,Right,3,Normal
60.769,170.688,7413,Left,3,Lean
69.839,155.7528,7414,Right,4,Normal
69.839,179.832,7415,Right,3,Normal
66.211,176.784,7416,Left,4,Normal
64.8505,155.448,7417,Left,3,Lean
78.002,192.024,7418,Right,2,Stocky
74.8275,155.448,7419,Right,3,Normal
67.118,179.832,7420,Left,3,Lean
86.165,188.976,7421,Right,3,Normal
73.0135,155.7528,7422,Right,3,Lean
81.1765,188.976,7423,Right,3,Lean
64.8505,173.736,7424,Right,2,Lean
74.8275,182.88,7425,Right,3,Lean
79.816,195.072,7426,Right,3,Lean
82.0835,182.88,7427,Left,2,Normal
72.1065,179.832,7428,Right,3,Lean
72.1065,176.784,7429,Right,3,Normal
69.839,179.832,7430,Left,2,Lean
63.9435,164.592,7431,Right,4,Stocky
82.0835,188.976,7432,Right,2,Normal
77.095,182.88,7433,Left,4,Normal
82.9905,155.448,7434,Left,3,Stocky
81.1765,188.976,7435,Right,3,Lean
71.1995,155.7528,7436,Right,3,Lean
69.839,185.928,7437,Left,2,Normal
87.072,185.928,7438,Right,4,Normal
86.165,188.976,7439,Right,2,Stocky
78.002,155.448,7440,Right,4,Normal
74.8275,195.072,7441,Left,2,Lean
76.188,155.7528,7442,Right,3,Normal
74.8275,155.7528,7443,Right,3,Normal
82.0835,185.928,7444,Right,3,Lean
66.211,179.832,7445,Right,2,Normal
88.886,188.976,7446,Right,3,Stocky
87.979,192.024,7447,Left,3,Normal
71.1995,179.832,7448,Right,2,Normal
68.932,182.88,7449,Right,2,Normal
81.1765,155.7528,7450,Right,4,Normal
68.025,155.7528,7451,Left,3,Lean
64.8505,179.832,7452,Right,2,Lean
73.0135,155.448,7453,Right,3,Normal
72.1065,182.88,7454,Left,2,Lean
77.095,155.448,7455,Right,3,Normal
77.095,182.88,7456,Right,3,Normal
74.8275,182.88,7457,Right,3,Lean
77.095,182.88,7458,Left,4,Lean
76.188,185.928,7459,Right,3,Normal
79.816,192.024,7460,Right,3,Normal
79.816,185.928,7461,Right,3,Normal
63.9435,176.784,7462,Left,3,Lean
91.1535,192.024,7463,Right,2,Normal
73.9205,182.88,7464,Right,2,Normal
64.8505,176.784,7465,Left,2,Normal
76.188,188.976,7466,Left,2,Lean
92.9675,195.072,7467,Right,3,Normal
67.118,176.784,7468,Right,3,Lean
84.8045,195.072,7469,Right,3,Normal
68.025,155.7528,7470,Right,2,Lean
63.0365,173.736,7471,Right,4,Normal
71.1995,155.448,7472,Left,3,Normal
83.8975,188.976,7473,Right,3,Normal
72.1065,179.832,7474,Right,4,Normal
76.188,182.88,7475,Right,2,Normal
76.188,182.88,7476,Right,2,Lean
71.1995,192.024,7477,Right,3,Lean
64.8505,176.784,7478,Right,3,Normal
78.002,182.88,7479,Right,3,Normal
83.8975,185.928,7480,Right,3,Normal
82.0835,182.88,7481,Left,3,Normal
78.909,185.928,7482,Right,3,Stocky
79.816,182.88,7483,Left,3,Normal
91.1535,198.12,7484,Right,3,Normal
74.8275,179.832,7485,Left,3,Normal
71.1995,155.448,7486,Right,2,Normal
82.9905,182.88,7487,Left,3,Normal
76.188,195.072,7488,Right,2,Normal
73.9205,155.7528,7489,Right,3,Normal
68.025,173.736,7490,Right,3,Stocky
78.002,182.88,7491,Left,3,Normal
87.072,192.024,7492,Right,3,Lean
62.1295,173.736,7493,Right,4,Lean
79.816,182.88,7494,Left,3,Normal
86.165,188.976,7495,Right,2,Normal
74.8275,155.448,7496,Right,3,Normal
73.9205,188.976,7497,Right,2,Lean
74.8275,179.832,7498,Left,2,Normal
86.165,195.072,7499,Left,4,Lean
86.165,188.976,7500,Right,1,Normal
72.1065,179.832,7501,Right,3,Normal
71.1995,179.832,7502,Right,3,Lean
69.839,155.7528,7503,Right,3,Lean
77.095,185.928,7504,Left,3,Lean
68.932,182.88,7505,Left,3,Lean
69.839,176.784,7506,Right,4,Lean
86.165,182.88,7507,Right,4,Stocky
73.0135,182.88,7508,Right,3,Normal
68.932,170.688,7509,Right,3,Normal
83.8975,155.7528,7510,Right,3,Normal
66.211,176.784,7511,Right,4,Normal
74.8275,182.88,7512,Right,3,Normal
72.1065,155.448,7513,Right,2,Lean
72.1065,176.784,7514,Right,3,Normal
69.839,155.7528,7515,Right,3,Lean
87.979,192.024,7516,Right,2,Normal
78.909,188.976,7517,Right,3,Lean
73.0135,179.832,7518,Right,2,Normal
91.1535,195.072,7519,Right,3,Normal
86.165,188.976,7520,Right,3,Normal
76.188,155.448,7521,Left,3,Normal
74.8275,179.832,7522,Left,3,Normal
73.0135,195.072,7523,Left,2,Normal
73.9205,155.448,7524,Right,3,Lean
77.095,176.784,7525,Right,3,Stocky
84.8045,195.072,7526,Left,4,Normal
73.0135,155.448,7527,Right,3,Lean
72.1065,155.7528,7528,Right,3,Normal
82.0835,188.976,7529,Right,3,Normal
74.8275,182.88,7530,Right,3,Normal
87.979,185.928,7531,Left,2,Normal
69.839,182.88,7532,Right,3,Lean
69.839,185.928,7533,Right,4,Normal
76.188,185.928,7534,Right,4,Normal
74.8275,155.7528,7535,Right,4,Normal
78.909,185.928,7536,Right,3,Normal
87.979,188.976,7537,Right,2,Normal
63.0365,179.832,7538,Right,3,Normal
68.932,176.784,7539,Right,4,Normal
83.8975,182.88,7540,Left,2,Normal
69.839,155.448,7541,Right,5,Normal
78.002,182.88,7542,Right,3,Normal
82.0835,188.976,7543,Right,3,Normal
74.8275,179.832,7544,Left,2,Normal
84.8045,198.12,7545,Right,3,Lean
73.9205,155.448,7546,Right,3,Normal
68.025,179.832,7547,Right,3,Normal
74.8275,182.88,7548,Left,4,Normal
74.8275,182.88,7549,Right,3,Lean
76.188,182.88,7550,Right,3,Normal
72.1065,179.832,7551,Right,4,Normal
74.8275,185.928,7552,Right,3,Normal
71.1995,155.448,7553,Right,3,Lean
76.188,185.928,7554,Right,2,Lean
83.8975,192.024,7555,Right,3,Normal
67.118,179.832,7556,Right,3,Lean
78.909,192.024,7557,Right,3,Lean
91.1535,201.168,7558,Left,3,Normal
69.839,179.832,7559,Right,3,Normal
72.1065,182.88,7560,Right,3,Normal
88.886,195.072,7561,Left,2,Lean
73.0135,155.448,7562,Right,3,Normal
78.002,185.928,7563,Right,2,Normal
73.0135,155.7528,7564,Left,2,Normal
63.9435,173.736,7565,Left,3,Normal
87.072,195.072,7566,Left,3,Normal
67.118,179.832,7567,Right,4,Lean
74.8275,188.976,7568,Left,3,Normal
74.8275,182.88,7569,Left,3,Normal
76.188,155.7528,7570,Right,3,Normal
93.8745,192.024,7571,Right,3,Normal
73.9205,176.784,7572,Left,3,Normal
84.8045,195.072,7573,Right,1,Normal
76.188,182.88,7574,Right,4,Lean
76.188,182.88,7575,Left,3,Lean
73.9205,176.784,7576,Right,3,Normal
64.8505,176.784,7577,Left,4,Lean
82.0835,198.12,7578,Right,2,Normal
78.002,155.448,7579,Right,3,Normal
73.9205,179.832,7580,Right,3,Normal
83.8975,188.976,7581,Right,3,Normal
73.0135,182.88,7582,Right,3,Normal
82.9905,182.88,7583,Left,3,Normal
68.932,179.832,7584,Right,3,Normal
73.0135,188.976,7585,Right,2,Normal
76.188,182.88,7586,Left,3,Lean
68.025,155.448,7587,Right,4,Normal
83.8975,185.928,7588,Right,3,Lean
73.0135,179.832,7589,Right,3,Normal
86.165,192.024,7590,Right,3,Normal
77.095,155.7528,7591,Right,3,Normal
69.839,192.024,7592,Right,4,Lean
84.8045,188.976,7593,Right,2,Lean
64.8505,167.64,7594,Right,5,Lean
84.8045,195.072,7595,Right,4,Normal
68.932,155.448,7596,Left,3,Lean
78.909,155.7528,7597,Right,4,Lean
73.9205,176.784,7598,Right,3,Stocky
87.072,192.024,7599,Left,3,Normal
82.0835,192.024,7600,Right,2,Lean
88.886,195.072,7601,Right,3,Stocky
67.118,179.832,7602,Right,4,Normal
69.839,173.736,7603,Left,4,Normal
69.839,179.832,7604,Right,3,Normal
86.165,195.072,7605,Right,3,Normal
78.002,182.88,7606,Right,3,Normal
68.932,155.448,7607,Right,3,Lean
96.142,195.072,7608,Right,3,Normal
79.816,188.976,7609,Right,2,Lean
69.839,173.736,7610,Right,3,Normal
69.839,176.784,7611,Left,2,Normal
73.9205,155.7528,7612,Right,2,Normal
82.9905,198.12,7613,Right,2,Normal
76.188,182.88,7614,Right,3,Normal
82.9905,155.7528,7615,Right,3,Stocky
72.1065,155.7528,7616,Left,4,Lean
87.979,188.976,7617,Right,3,Normal
82.9905,188.976,7618,Left,3,Normal
73.0135,188.976,7619,Right,3,Lean
82.0835,155.7528,7620,Right,3,Stocky
68.932,179.832,7621,Right,2,Normal
69.839,176.784,7622,Left,3,Normal
74.8275,155.7528,7623,Left,3,Lean
69.839,155.448,7624,Right,3,Normal
83.8975,185.928,7625,Right,3,Normal
87.072,192.024,7626,Right,4,Lean
67.118,155.448,7627,Right,4,Normal
76.188,155.448,7628,Right,4,Normal
74.8275,155.7528,7629,Right,3,Lean
76.188,182.88,7630,Right,5,Lean
73.9205,155.448,7631,Right,4,Lean
87.979,192.024,7632,Left,3,Normal
68.932,182.88,7633,Right,4,Lean
84.8045,185.928,7634,Right,4,Normal
83.8975,195.072,7635,Left,2,Normal
78.909,185.928,7636,Right,4,Normal
82.0835,188.976,7637,Right,4,Lean
74.8275,182.88,7638,Left,2,Lean
72.1065,179.832,7639,Right,3,Normal
81.1765,188.976,7640,Right,2,Normal
71.1995,155.7528,7641,Left,3,Lean
78.909,185.928,7642,Right,2,Stocky
78.909,182.88,7643,Right,2,Normal
82.0835,185.928,7644,Left,2,Normal
76.188,185.928,7645,Left,4,Lean
72.1065,155.448,7646,Right,3,Normal
78.002,182.88,7647,Right,3,Normal
82.0835,185.928,7648,Left,3,Normal
87.072,188.976,7649,Left,3,Normal
74.8275,182.88,7650,Right,3,Normal
74.8275,182.88,7651,Right,3,Lean
76.188,182.88,7652,Right,4,Lean
72.1065,155.7528,7653,Right,3,Normal
83.8975,188.976,7654,Right,3,Normal
71.1995,155.7528,7655,Right,3,Normal
82.0835,182.88,7656,Left,3,Stocky
73.9205,179.832,7657,Right,4,Normal
69.839,155.7528,7658,Right,4,Normal
82.9905,192.024,7659,Right,3,Normal
69.839,155.448,7660,Right,3,Lean
69.839,155.448,7661,Right,3,Lean
77.095,182.88,7662,Left,3,Normal
69.839,155.7528,7663,Left,3,Normal
73.9205,179.832,7664,Right,3,Normal
86.165,185.928,7665,Right,4,Normal
82.9905,155.448,7666,Left,2,Normal
73.0135,155.448,7667,Right,3,Lean
79.816,185.928,7668,Right,2,Normal
73.9205,179.832,7669,Right,3,Lean
89.793,195.072,7670,Right,4,Normal
77.095,182.88,7671,Right,2,Normal
83.8975,192.024,7672,Right,4,Normal
86.165,188.976,7673,Right,4,Normal
79.816,185.928,7674,Right,2,Normal
79.816,182.88,7675,Right,3,Normal
81.1765,182.88,7676,Left,3,Normal
66.211,173.736,7677,Right,4,Lean
78.909,185.928,7678,Right,4,Normal
79.816,195.072,7679,Right,3,Lean
69.839,179.832,7680,Right,3,Normal
63.9435,170.688,7681,Right,3,Normal
73.0135,155.448,7682,Right,4,Normal
78.002,185.928,7683,Left,2,Normal
60.769,173.736,7684,Right,4,Lean
82.0835,176.784,7685,Left,3,Stocky
79.816,188.976,7686,Right,3,Normal
77.095,155.7528,7687,Right,2,Lean
73.9205,155.7528,7688,Right,3,Normal
78.002,182.88,7689,Right,2,Lean
79.816,192.024,7690,Right,3,Normal
68.025,173.736,7691,Right,4,Normal
89.793,182.88,7692,Right,3,Stocky
87.979,195.072,7693,Right,4,Normal
68.025,179.832,7694,Right,3,Normal
74.8275,155.448,7695,Right,4,Lean
77.095,185.928,7696,Right,3,Normal
73.9205,179.832,7697,Right,2,Normal
69.839,182.88,7698,Right,3,Normal
79.816,185.928,7699,Right,3,Normal
76.188,188.976,7700,Left,3,Lean
88.886,185.928,7701,Right,4,Normal
74.8275,188.976,7702,Right,3,Normal
59.862,176.784,7703,Right,3,Lean
83.8975,188.976,7704,Right,3,Lean
79.816,188.976,7705,Right,3,Normal
77.095,185.928,7706,Right,4,Lean
73.0135,155.7528,7707,Right,4,Normal
78.909,155.7528,7708,Right,2,Normal
73.9205,155.7528,7709,Right,3,Lean
63.9435,155.448,7710,Right,3,Normal
79.816,185.928,7711,Right,3,Normal
76.188,182.88,7712,Right,3,Normal
78.002,198.12,7713,Right,3,Lean
77.095,188.976,7714,Right,4,Lean
83.8975,195.072,7715,Right,3,Normal
81.1765,182.88,7716,Right,3,Normal
73.9205,155.448,7717,Right,4,Normal
74.8275,155.448,7718,Left,3,Lean
76.188,182.88,7719,Right,4,Lean
79.816,155.7528,7720,Right,2,Normal
78.909,155.448,7721,Left,3,Lean
77.095,155.7528,7722,Right,2,Normal
84.8045,192.024,7723,Left,2,Normal
89.793,192.024,7724,Right,3,Normal
76.188,155.7528,7725,Left,2,Lean
78.909,185.928,7726,Left,3,Lean
86.165,185.928,7727,Right,3,Stocky
83.8975,188.976,7728,Right,3,Normal
82.9905,188.976,7729,Right,3,Normal
82.9905,188.976,7730,Left,3,Normal
78.002,188.976,7731,Right,3,Normal
81.1765,188.976,7732,Right,3,Normal
77.095,188.976,7733,Right,3,Lean
69.839,173.736,7734,Right,3,Stocky
82.0835,155.448,7735,Left,3,Normal
78.909,185.928,7736,Left,3,Lean
84.8045,182.88,7737,Right,3,Normal
78.909,179.832,7738,Right,2,Normal
78.002,185.928,7739,Right,3,Normal
67.118,155.7528,7740,Left,4,Lean
69.839,176.784,7741,Right,3,Normal
72.1065,179.832,7742,Right,3,Normal
77.095,182.88,7743,Right,3,Normal
68.025,155.448,7744,Right,2,Lean
76.188,182.88,7745,Right,3,Lean
73.0135,179.832,7746,Right,2,Normal
67.118,185.928,7747,Left,3,Lean
84.8045,188.976,7748,Right,3,Normal
69.839,155.448,7749,Left,2,Normal
69.839,155.7528,7750,Right,3,Normal
74.8275,155.448,7751,Right,2,Normal
69.839,155.448,7752,Left,3,Normal
74.8275,155.448,7753,Right,4,Normal
91.1535,195.072,7754,Right,3,Normal
87.072,185.928,7755,Left,3,Normal
88.886,188.976,7756,Right,3,Normal
73.0135,155.448,7757,Right,3,Normal
79.816,188.976,7758,Right,2,Normal
73.9205,182.88,7759,Right,4,Lean
82.0835,182.88,7760,Right,4,Stocky
69.839,179.832,7761,Right,3,Lean
96.142,204.216,7762,Left,2,Stocky
88.886,198.12,7763,Right,2,Normal
79.816,188.976,7764,Right,3,Normal
68.025,176.784,7765,Right,3,Normal
86.165,185.928,7766,Right,3,Normal
79.816,185.928,7767,Left,3,Normal
87.979,195.072,7768,Right,2,Normal
63.0365,173.736,7769,Right,3,Lean
82.9905,182.88,7770,Left,4,Normal
74.8275,188.976,7771,Right,3,Lean
64.8505,173.736,7772,Right,5,Normal
78.909,188.976,7773,Right,3,Lean
86.165,155.448,7774,Right,4,Normal
81.1765,195.072,7775,Left,1,Normal
73.9205,155.448,7776,Right,4,Normal
77.095,155.448,7777,Right,3,Stocky
84.8045,185.928,7778,Right,3,Normal
72.1065,182.88,7779,Left,3,Normal
67.118,155.448,7780,Right,3,Normal
69.839,155.448,7781,Right,3,Normal
78.002,173.736,7782,Right,3,Stocky
62.1295,173.736,7783,Right,4,Lean
86.165,195.072,7784,Right,2,Normal
89.793,201.168,7785,Left,4,Normal
77.095,179.832,7786,Right,4,Normal
79.816,192.024,7787,Right,3,Normal
81.1765,198.12,7788,Right,2,Lean
69.839,155.448,7789,Right,3,Normal
78.002,185.928,7790,Right,4,Normal
82.9905,155.7528,7791,Left,2,Stocky
68.932,176.784,7792,Right,3,Lean
77.095,182.88,7793,Right,4,Lean
82.9905,188.976,7794,Right,4,Normal
68.025,179.832,7795,Left,3,Normal
83.8975,185.928,7796,Right,3,Normal
72.1065,179.832,7797,Right,3,Normal
73.9205,155.7528,7798,Right,3,Normal
67.118,173.736,7799,Left,3,Normal
74.8275,179.832,7800,Right,3,Normal
78.002,195.072,7801,Right,2,Lean
78.002,182.88,7802,Right,3,Lean
74.8275,155.7528,7803,Right,3,Lean
78.002,182.88,7804,Right,3,Stocky
68.025,179.832,7805,Right,3,Normal
89.793,198.12,7806,Right,3,Normal
88.886,192.024,7807,Right,3,Normal
71.1995,155.448,7808,Right,3,Normal
64.8505,170.688,7809,Right,4,Lean
78.909,155.448,7810,Right,4,Normal
73.0135,155.448,7811,Right,4,Normal
81.1765,195.072,7812,Right,2,Lean
78.002,182.88,7813,Left,2,Lean
82.0835,155.7528,7814,Right,3,Normal
82.9905,192.024,7815,Right,3,Lean
72.1065,179.832,7816,Right,3,Lean
82.9905,155.7528,7817,Right,4,Normal
73.9205,155.448,7818,Right,3,Normal
71.1995,179.832,7819,Left,2,Normal
73.9205,179.832,7820,Right,4,Normal
74.8275,182.88,7821,Right,3,Lean
82.9905,188.976,7822,Left,3,Normal
68.025,176.784,7823,Right,3,Stocky
72.1065,155.7528,7824,Right,3,Normal
68.025,182.88,7825,Right,3,Lean
78.909,192.024,7826,Left,2,Lean
67.118,179.832,7827,Right,3,Normal
79.816,188.976,7828,Right,3,Normal
68.932,170.688,7829,Right,3,Stocky
78.909,185.928,7830,Right,4,Normal
78.909,182.88,7831,Right,3,Normal
94.7815,195.072,7832,Left,2,Normal
69.839,155.448,7833,Right,3,Normal
89.793,188.976,7834,Right,3,Normal
82.9905,188.976,7835,Left,3,Normal
78.909,188.976,7836,Right,4,Stocky
78.909,192.024,7837,Left,4,Lean
73.0135,155.7528,7838,Right,3,Lean
73.9205,155.448,7839,Left,2,Normal
72.1065,179.832,7840,Right,4,Normal
79.816,188.976,7841,Left,3,Normal
71.1995,179.832,7842,Right,3,Normal
88.886,188.976,7843,Right,3,Lean
69.839,176.784,7844,Right,3,Normal
63.0365,155.448,7845,Left,3,Normal
81.1765,185.928,7846,Left,3,Normal
78.909,185.928,7847,Right,4,Lean
77.095,182.88,7848,Right,4,Normal
77.095,182.88,7849,Right,4,Normal
86.165,195.072,7850,Right,3,Normal
71.1995,155.448,7851,Right,3,Lean
73.9205,182.88,7852,Right,3,Normal
72.1065,182.88,7853,Left,3,Lean
74.8275,155.7528,7854,Right,3,Stocky
76.188,185.928,7855,Right,3,Normal
83.8975,188.976,7856,Right,2,Normal
78.002,185.928,7857,Right,3,Normal
71.1995,173.736,7858,Left,4,Normal
78.002,182.88,7859,Right,3,Lean
67.118,155.448,7860,Right,3,Normal
78.909,182.88,7861,Left,2,Normal
77.095,179.832,7862,Left,3,Lean
73.0135,179.832,7863,Left,2,Normal
89.793,195.072,7864,Right,3,Normal
64.8505,170.688,7865,Right,2,Normal
68.932,155.7528,7866,Left,2,Lean
82.9905,185.928,7867,Right,3,Normal
91.1535,195.072,7868,Right,2,Normal
78.002,188.976,7869,Left,3,Normal
71.1995,155.448,7870,Right,3,Normal
78.002,182.88,7871,Right,2,Normal
72.1065,173.736,7872,Left,2,Normal
74.8275,155.7528,7873,Right,4,Lean
78.909,185.928,7874,Right,3,Lean
